UDI,Timestamp,Product ID,Type of Failure,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
2090,51:19.6,L49269,L,299.5,309.3,1941,22.5,18,0,0,0,0,0,0
2091,28:19.6,L49270,L,299.5,309.2,1393,47.3,20,0,0,0,0,0,0
2092,21:19.6,L49271,L,299.4,309.2,1433,42.1,22,0,0,0,0,0,0
2093,31:19.6,L49272,L,299.4,309.2,1444,48.2,24,0,0,0,0,0,0
2094,05:19.6,L49273,L,299.4,309.2,1564,39,26,0,0,0,0,0,0
2095,49:19.6,L49274,L,299.4,309.3,1377,43.6,28,0,0,0,0,0,0
2096,44:19.6,L49275,L,299.4,309.3,1525,41.5,30,0,0,0,0,0,0
2097,30:19.6,M16956,M,299.5,309.4,1387,56.2,32,0,0,0,0,0,0
2098,11:19.6,M16957,M,299.4,309.4,1326,47.5,35,0,0,0,0,0,0
2099,35:19.6,L49278,L,299.4,309.3,1401,59,38,0,0,0,0,0,0
2100,19:19.6,L49279,L,299.4,309.3,1596,31.8,40,0,0,0,0,0,0
2101,28:19.6,M16960,M,299.3,309.3,1471,46,42,0,0,0,0,0,0
2102,14:19.6,L49281,L,299.3,309.3,1528,37.8,45,0,0,0,0,0,0
2103,36:19.6,L49282,L,299.3,309.3,1325,62,47,0,0,0,0,0,0
2104,56:19.6,M16963,M,299.3,309.1,1376,46.7,49,0,0,0,0,0,0
2105,23:19.6,M16964,M,299.3,309.1,1600,35.3,52,0,0,0,0,0,0
2106,39:19.6,L49285,L,299.3,309.1,1495,44,55,0,0,0,0,0,0
2107,45:19.6,L49286,L,299.4,309.1,1645,28.6,57,0,0,0,0,0,0
2108,35:19.6,M16967,M,299.4,309.1,1417,47.3,59,0,0,0,0,0,0
2109,01:19.6,H31522,H,299.4,309,1415,51.7,62,0,0,0,0,0,0
2110,15:19.6,M16969,M,299.3,309,1496,43.4,67,0,0,0,0,0,0
2111,58:19.6,H31524,H,299.3,309,1508,35,70,0,0,0,0,0,0
2112,39:19.6,L49291,L,299.4,309,1436,47.9,75,0,0,0,0,0,0
2113,07:19.6,L49292,L,299.5,309.1,1852,22.6,77,0,0,0,0,0,0
2114,17:19.6,L49293,L,299.5,309.1,1863,22.5,79,0,0,0,0,0,0
2115,01:19.6,H31528,H,299.4,309.1,1373,44.1,81,0,0,0,0,0,0
2116,00:19.6,L49295,L,299.4,309,1404,47.3,86,0,0,0,0,0,0
2117,05:19.6,M16976,M,299.4,309,1381,44.9,88,0,0,0,0,0,0
2118,58:19.6,H31531,H,299.4,308.9,1762,29.3,91,0,0,0,0,0,0
2119,36:19.6,H31532,H,299.3,308.9,1429,43,96,0,0,0,0,0,0
2120,32:19.6,M16979,M,299.3,308.9,1858,24.7,101,0,0,0,0,0,0
2121,43:19.6,H31534,H,299.2,308.8,1908,21.3,104,0,0,0,0,0,0
2122,04:19.6,M16981,M,299.2,308.8,1503,37.4,109,0,0,0,0,0,0
2123,02:19.6,M16982,M,299.2,308.8,1523,38.9,112,0,0,0,0,0,0
2124,12:19.6,L49303,L,299.3,309,1491,38.4,115,0,0,0,0,0,0
2125,37:19.6,L49304,L,299.2,308.9,1430,39.1,117,0,0,0,0,0,0
2126,47:19.6,L49305,L,299.3,308.9,1258,69.4,119,1,0,0,1,0,0
2127,29:19.6,L49306,L,299.3,309,1449,46.5,121,0,0,0,0,0,0
2128,16:19.6,H31541,H,299.3,309,1425,40.6,123,0,0,0,0,0,0
2129,39:19.6,L49308,L,299.4,309,1800,24.3,128,0,0,0,0,0,0
2130,59:19.6,H31543,H,299.4,309,1607,33.7,130,0,0,0,0,0,0
2131,03:19.6,L49310,L,299.4,309,1391,58.2,135,0,0,0,0,0,0
2132,40:19.6,L49311,L,299.4,309.1,1432,45.4,137,0,0,0,0,0,0
2133,12:19.6,L49312,L,299.4,309,1660,28.4,139,0,0,0,0,0,0
2134,13:19.6,H31547,H,299.3,309,1732,29.7,141,0,0,0,0,0,0
2135,05:19.6,L49314,L,299.3,309,1473,46.3,146,0,0,0,0,0,0
2136,38:19.6,L49315,L,299.3,309,1511,47.8,148,0,0,0,0,0,0
2137,26:19.6,L49316,L,299.2,308.9,1588,41.5,150,0,0,0,0,0,0
2138,52:19.6,L49317,L,299.3,308.9,1623,31.1,152,0,0,0,0,0,0
2139,13:19.6,L49318,L,299.3,309,1734,30.6,154,0,0,0,0,0,0
2140,12:19.6,L49319,L,299.3,309,1415,47.6,156,0,0,0,0,0,0
2141,55:19.6,L49320,L,299.3,309,1419,46.6,158,0,0,0,0,0,0
2142,44:19.6,M17001,M,299.3,308.9,1577,34.9,160,0,0,0,0,0,0
2143,00:19.6,L49322,L,299.3,308.9,1376,60.3,163,0,0,0,0,0,0
2144,17:19.6,M17003,M,299.3,308.8,1442,49,165,0,0,0,0,0,0
2145,28:19.6,L49324,L,299.4,308.9,1451,40.5,168,0,0,0,0,0,0
2146,30:19.6,L49325,L,299.3,308.8,1550,45.8,170,0,0,0,0,0,0
2147,34:19.6,L49326,L,299.3,308.8,1647,32.9,172,0,0,0,0,0,0
2148,21:19.6,L49327,L,299.4,308.9,1550,33.7,174,0,0,0,0,0,0
2149,40:19.6,L49328,L,299.4,308.9,1583,34.1,176,0,0,0,0,0,0
2150,51:19.6,L49329,L,299.4,309,1613,32.2,178,0,0,0,0,0,0
2151,05:19.6,H31564,H,299.3,308.8,1636,35.5,180,0,0,0,0,0,0
2152,42:19.6,M17011,M,299.3,308.7,1289,51.5,185,0,0,0,0,0,0
2153,05:19.6,M17012,M,299.3,308.8,1648,28.4,188,0,0,0,0,0,0
2154,11:19.6,H31567,H,299.3,308.8,1397,45.4,191,0,0,0,0,0,0
2155,43:19.6,M17014,M,299.3,308.9,1767,24.8,196,0,0,0,0,0,0
2156,21:19.6,L49335,L,299.3,308.8,1341,47.7,199,0,0,0,0,0,0
2157,12:19.6,M17016,M,299.4,308.9,1457,41.5,201,0,0,0,0,0,0
2158,33:19.6,M17017,M,299.4,309,1939,19.8,204,0,0,0,0,0,0
2159,19:19.6,M17018,M,299.5,309,1399,49.7,207,0,0,0,0,0,0
2160,15:19.6,M17019,M,299.5,309,1602,31.3,210,0,0,0,0,0,0
2161,32:19.6,L49340,L,299.4,309,1507,41,213,0,0,0,0,0,0
2162,31:19.6,L49341,L,299.4,309.1,1464,40.5,215,0,0,0,0,0,0
2163,23:19.6,L49342,L,299.5,309.1,1336,42.1,217,0,0,0,0,0,0
2164,42:19.6,L49343,L,299.6,309.2,1422,39.8,219,0,0,0,0,0,0
2165,32:19.6,L49344,L,299.6,309.2,1540,36.7,221,0,0,0,0,0,0
2166,24:19.6,L49345,L,299.5,309.1,1476,47.8,223,0,0,0,0,0,0
2167,22:19.6,M17026,M,299.6,309.2,1867,23.4,225,1,1,0,0,0,0
2168,18:19.6,H31581,H,299.6,309.1,1588,41.3,0,0,0,0,0,0,0
2169,06:19.6,M17028,M,299.5,309.1,1420,49.5,5,0,0,0,0,0,0
2170,10:19.6,L49349,L,299.5,309.1,1415,49.2,8,0,0,0,0,0,0
2171,11:19.6,M17030,M,299.4,309.1,1500,43.3,10,0,0,0,0,0,0
2172,53:19.6,L49351,L,299.5,309.1,1502,44.6,13,0,0,0,0,0,0
2173,25:19.6,L49352,L,299.5,309.2,1816,23,15,0,0,0,0,0,0
2174,17:19.6,M17033,M,299.5,309.2,1495,41.6,17,0,0,0,0,0,0
2175,34:19.6,L49354,L,299.6,309.2,1572,33.4,20,0,0,0,0,0,0
2176,39:19.6,M17035,M,299.5,309.2,1590,35.9,22,0,0,0,0,0,0
2177,25:19.6,M17036,M,299.6,309.3,1387,48.3,25,0,0,0,0,0,0
2178,10:19.6,M17037,M,299.6,309.2,1393,47.7,28,0,0,0,0,0,0
2179,15:19.6,L49358,L,299.6,309.2,1602,37.3,31,0,0,0,0,0,0
2180,40:19.6,L49359,L,299.6,309.2,1601,33.3,33,0,0,0,0,0,0
2181,38:19.6,H31594,H,299.6,309.2,1597,36.3,35,0,0,0,0,0,0
2182,56:19.6,H31595,H,299.5,309.1,1548,44.3,40,0,0,0,0,0,0
2183,38:19.6,M17042,M,299.5,309.2,1314,61.8,45,0,0,0,0,0,0
2184,32:19.6,M17043,M,299.6,309.3,1577,39.8,48,0,0,0,0,0,0
2185,48:19.6,L49364,L,299.8,309.4,1475,43.4,51,0,0,0,0,0,0
2186,17:19.6,L49365,L,299.8,309.4,1630,32.4,53,0,0,0,0,0,0
2187,54:19.6,L49366,L,299.7,309.4,1445,42.9,55,0,0,0,0,0,0
2188,08:19.6,M17047,M,299.8,309.4,1439,47.4,57,0,0,0,0,0,0
2189,12:19.6,L49368,L,299.7,309.3,1420,44.1,60,0,0,0,0,0,0
2190,21:19.6,H31603,H,299.7,309.2,1554,41.6,62,0,0,0,0,0,0
2191,54:19.6,M17050,M,299.6,309.1,1471,44.3,67,0,0,0,0,0,0
2192,29:19.6,L49371,L,299.6,309,1648,33.6,70,0,0,0,0,0,0
2193,24:19.6,L49372,L,299.6,309,1472,48.8,72,0,0,0,0,0,0
2194,55:19.6,M17053,M,299.5,308.9,1448,42.9,74,0,0,0,0,0,0
2195,29:19.6,M17054,M,299.6,308.9,1568,35.3,77,0,0,0,0,0,0
2196,16:19.6,L49375,L,299.6,308.9,1613,30.8,80,0,0,0,0,0,0
2197,34:19.6,M17056,M,299.7,308.9,1551,35.4,82,0,0,0,0,0,0
2198,21:19.6,L49377,L,299.7,309,1412,49.2,85,0,0,0,0,0,0
2199,40:19.6,M17058,M,299.7,308.9,1478,41,87,0,0,0,0,0,0
2200,01:19.6,M17059,M,299.8,309.1,1268,58,90,0,0,0,0,0,0
2201,08:19.6,L49380,L,299.8,309.1,1546,35.6,93,0,0,0,0,0,0
2202,50:19.6,L49381,L,299.8,309,1567,36.1,95,0,0,0,0,0,0
2203,39:19.6,M17062,M,299.9,309.2,1548,35.7,97,0,0,0,0,0,0
2204,35:19.6,L49383,L,299.8,309,1614,30.8,100,0,0,0,0,0,0
2205,27:19.6,M17064,M,299.7,309.1,1352,46.1,102,0,0,0,0,0,0
2206,40:19.6,L49385,L,299.9,309.2,1624,34.6,105,0,0,0,0,0,0
2207,28:19.6,L49386,L,299.9,309.2,1436,52,107,0,0,0,0,0,0
2208,41:19.6,L49387,L,299.8,309.2,1591,37.5,109,0,0,0,0,0,0
2209,34:19.6,H31622,H,299.8,309.2,1435,42.6,111,0,0,0,0,0,0
2210,46:19.6,L49389,L,299.8,309.3,1386,49.4,116,0,0,0,0,0,0
2211,49:19.6,L49390,L,299.7,309.2,1401,54.1,118,0,0,0,0,0,0
2212,48:19.6,M17071,M,299.6,309,1245,64,120,0,0,0,0,0,0
2213,48:19.6,L49392,L,299.7,309.1,1475,40,123,0,0,0,0,0,0
2214,22:19.6,L49393,L,299.7,309.1,1473,39.4,125,0,0,0,0,0,0
2215,08:19.6,H31628,H,299.7,309.2,1355,44.8,127,0,0,0,0,0,0
2216,34:19.6,H31629,H,299.7,309.2,1468,49.6,132,0,0,0,0,0,0
2217,07:19.6,L49396,L,299.7,309.2,1645,30.8,137,0,0,0,0,0,0
2218,50:19.6,L49397,L,299.7,309.1,1347,55.3,139,0,0,0,0,0,0
2219,28:19.6,L49398,L,299.7,309.1,1713,33.5,141,0,0,0,0,0,0
2220,37:19.6,M17079,M,299.6,309.1,1435,48.4,143,0,0,0,0,0,0
2221,33:19.6,M17080,M,299.6,309,1736,26.1,146,0,0,0,0,0,0
2222,06:19.6,L49401,L,299.6,309,1372,60.4,149,0,0,0,0,0,0
2223,28:19.6,L49402,L,299.7,309,1605,33,151,0,0,0,0,0,0
2224,29:19.6,L49403,L,299.6,309,1413,48.5,153,0,0,0,0,0,0
2225,07:19.6,M17084,M,299.7,309,1645,31.9,155,0,0,0,0,0,0
2226,49:19.6,M17085,M,299.7,309,1465,49,158,0,0,0,0,0,0
2227,36:19.6,M17086,M,299.6,308.9,1685,27.8,161,0,0,0,0,0,0
2228,43:19.6,L49407,L,299.5,308.8,1965,20.4,164,0,0,0,0,0,0
2229,41:19.6,H31642,H,299.4,308.6,1542,41.8,166,0,0,0,0,0,0
2230,06:19.6,L49409,L,299.4,308.7,1681,30.8,171,0,0,0,0,0,0
2231,59:19.6,L49410,L,299.5,308.7,1446,45.7,173,0,0,0,0,0,0
2232,27:19.6,L49411,L,299.4,308.6,1415,56.4,175,0,0,0,0,0,0
2233,21:19.6,L49412,L,299.5,308.6,1672,30.5,177,0,0,0,0,0,0
2234,22:19.6,L49413,L,299.5,308.7,2549,13,179,1,0,0,1,0,0
2235,56:19.6,L49414,L,299.4,308.6,1492,40.5,181,0,0,0,0,0,0
2236,06:19.6,M17095,M,299.4,308.6,1455,42.7,183,0,0,0,0,0,0
2237,37:19.6,M17096,M,299.3,308.5,1422,43.1,186,0,0,0,0,0,0
2238,08:19.6,L49417,L,299.3,308.6,1403,50.6,189,0,0,0,0,0,0
2239,53:19.6,L49418,L,299.3,308.6,1474,49.6,191,0,0,0,0,0,0
2240,27:19.6,L49419,L,299.2,308.6,1381,50,193,0,0,0,0,0,0
2241,08:19.6,L49420,L,299.2,308.5,1457,44.7,195,0,0,0,0,0,0
2242,07:19.6,L49421,L,299.2,308.4,1711,28.9,197,0,0,0,0,0,0
2243,19:19.6,L49422,L,299.2,308.4,1667,29,199,0,0,0,0,0,0
2244,32:19.6,L49423,L,299.2,308.4,1465,35,201,0,0,0,0,0,0
2245,36:19.6,M17104,M,299.3,308.4,1542,37.5,203,1,1,0,0,0,0
2246,58:19.6,M17105,M,299.3,308.4,1438,42.3,0,0,0,0,0,0,0
2247,11:19.6,L49426,L,299.3,308.4,1406,47.4,3,0,0,0,0,0,0
2248,37:19.6,M17107,M,299.2,308.4,1396,48.5,5,0,0,0,0,0,0
2249,41:19.6,M17108,M,299.3,308.5,1304,60.6,8,0,0,0,0,0,0
2250,10:19.6,L49429,L,299.2,308.5,1442,46.5,11,0,0,0,0,0,0
2251,22:19.6,M17110,M,299.2,308.4,1396,48.7,13,0,0,0,0,0,0
2252,57:19.6,H31665,H,299.1,308.3,1424,43.4,16,0,0,0,0,0,0
2253,40:19.6,H31666,H,299.1,308.3,1451,42.8,21,0,0,0,0,0,0
2254,53:19.6,L49433,L,299.2,308.4,1386,54.1,26,0,0,0,0,0,0
2255,19:19.6,L49434,L,299.1,308.3,1325,46.9,28,0,0,0,0,0,0
2256,36:19.6,L49435,L,299.1,308.3,1559,33.7,30,0,0,0,0,0,0
2257,22:19.6,L49436,L,299.1,308.3,1489,38.1,32,0,0,0,0,0,0
2258,20:19.6,L49437,L,299.1,308.3,1892,25.2,34,0,0,0,0,0,0
2259,07:19.6,L49438,L,299.1,308.2,1319,60.3,36,0,0,0,0,0,0
2260,48:19.6,L49439,L,299.1,308.3,1431,52.3,38,0,0,0,0,0,0
2261,26:19.6,H31674,H,299.1,308.3,1521,36.5,40,0,0,0,0,0,0
2262,20:19.6,M17121,M,299.1,308.2,1435,45.2,45,0,0,0,0,0,0
2263,55:19.6,L49442,L,299.1,308.3,1533,42.4,48,0,0,0,0,0,0
2264,06:19.6,M17123,M,299.2,308.4,1529,43,50,0,0,0,0,0,0
2265,44:19.6,M17124,M,299.2,308.4,1415,43.5,53,0,0,0,0,0,0
2266,42:19.6,M17125,M,299.2,308.4,1330,51.2,56,0,0,0,0,0,0
2267,20:19.6,L49446,L,299.2,308.5,1381,60.6,59,0,0,0,0,0,0
2268,14:19.6,L49447,L,299.2,308.5,1370,52.4,61,0,0,0,0,0,0
2269,31:19.6,L49448,L,299.2,308.5,1438,46.6,63,0,0,0,0,0,0
2270,18:19.6,L49449,L,299.3,308.6,1314,48.2,65,0,0,0,0,0,0
2271,03:19.6,L49450,L,299.3,308.6,1437,48.1,67,0,0,0,0,0,0
2272,50:19.6,L49451,L,299.2,308.5,1821,26.1,69,0,0,0,0,0,0
2273,32:19.6,M17132,M,299.3,308.6,1448,52.1,71,0,0,0,0,0,0
2274,12:19.6,L49453,L,299.3,308.5,1589,32.7,74,0,0,0,0,0,0
2275,36:19.6,L49454,L,299.3,308.6,1520,33.7,76,0,0,0,0,0,0
2276,52:19.6,L49455,L,299.3,308.6,1605,37,78,0,0,0,0,0,0
2277,14:19.6,L49456,L,299.3,308.7,1393,54.2,80,0,0,0,0,0,0
2278,56:19.6,H31691,H,299.3,308.7,1408,44.4,82,0,0,0,0,0,0
2279,17:19.6,M17138,M,299.3,308.7,1459,35.6,87,0,0,0,0,0,0
2280,24:19.6,L49459,L,299.4,308.7,1525,39,90,0,0,0,0,0,0
2281,19:19.6,L49460,L,299.4,308.8,1390,57,92,0,0,0,0,0,0
2282,48:19.6,L49461,L,299.3,308.7,1536,38.9,94,0,0,0,0,0,0
2283,33:19.6,L49462,L,299.4,308.7,1459,47.6,96,0,0,0,0,0,0
2284,32:19.6,L49463,L,299.2,308.5,1387,51.1,98,0,0,0,0,0,0
2285,21:19.6,L49464,L,299.2,308.5,1378,53.4,100,0,0,0,0,0,0
2286,05:19.6,L49465,L,299.4,308.7,1381,56.7,102,0,0,0,0,0,0
2287,32:19.6,M17146,M,299.4,308.7,1289,60.5,104,0,0,0,0,0,0
2288,00:19.6,L49467,L,299.4,308.6,1746,26.8,107,0,0,0,0,0,0
2289,43:19.6,M17148,M,299.4,308.6,1541,39.1,109,0,0,0,0,0,0
2290,09:19.6,L49469,L,299.4,308.7,1504,37.8,112,0,0,0,0,0,0
2291,20:19.6,M17150,M,299.5,308.7,1321,51.9,114,0,0,0,0,0,0
2292,19:19.6,M17151,M,299.5,308.8,1886,20.9,117,0,0,0,0,0,0
2293,12:19.6,L49472,L,299.6,308.9,1422,53.2,120,0,0,0,0,0,0
2294,33:19.6,L49473,L,299.5,308.9,1520,38.3,122,0,0,0,0,0,0
2295,07:19.6,L49474,L,299.4,308.8,1627,32.6,124,0,0,0,0,0,0
2296,14:19.6,L49475,L,299.4,308.7,1512,37.2,126,0,0,0,0,0,0
2297,51:19.6,L49476,L,299.4,308.7,1553,42.7,128,0,0,0,0,0,0
2298,25:19.6,L49477,L,299.3,308.7,1802,26,130,0,0,0,0,0,0
2299,36:19.6,L49478,L,299.3,308.6,1482,37.6,132,0,0,0,0,0,0
2300,26:19.6,L49479,L,299.4,308.7,1446,62.9,134,1,0,0,1,0,0
2301,52:19.6,L49480,L,299.3,308.6,1371,50.5,136,0,0,0,0,0,0
2302,41:19.6,M17161,M,299.2,308.6,1586,35.7,138,0,0,0,0,0,0
2303,43:19.6,L49482,L,299.2,308.5,1515,39.8,141,0,0,0,0,0,0
2304,40:19.6,L49483,L,299.2,308.5,1374,53.6,143,0,0,0,0,0,0
2305,59:19.6,L49484,L,299.1,308.5,1455,39.8,145,0,0,0,0,0,0
2306,23:19.6,H31719,H,299.2,308.5,1342,47.5,147,0,0,0,0,0,0
2307,23:19.6,L49486,L,299.1,308.6,1260,57.8,152,0,0,0,0,0,0
2308,52:19.6,H31721,H,299,308.5,1623,33.5,154,0,0,0,0,0,0
2309,06:19.6,L49488,L,299.1,308.5,1371,55.5,159,0,0,0,0,0,0
2310,49:19.6,L49489,L,299.1,308.6,1611,31.4,161,0,0,0,0,0,0
2311,53:19.6,M17170,M,299,308.4,1535,47.5,163,0,0,0,0,0,0
2312,03:19.6,M17171,M,299.1,308.6,1491,38.5,166,0,0,0,0,0,0
2313,06:19.6,M17172,M,299.1,308.6,1441,36.2,169,0,0,0,0,0,0
2314,04:19.6,M17173,M,299.1,308.8,1725,26.6,172,0,0,0,0,0,0
2315,50:19.6,L49494,L,299.2,308.9,1368,47.2,175,0,0,0,0,0,0
2316,41:19.6,L49495,L,299.2,308.9,1526,37.9,177,0,0,0,0,0,0
2317,08:19.6,L49496,L,299.2,308.8,1542,39.2,179,0,0,0,0,0,0
2318,44:19.6,L49497,L,299.2,308.8,1605,31.1,181,0,0,0,0,0,0
2319,30:19.6,L49498,L,299.2,308.8,1405,51.4,183,0,0,0,0,0,0
2320,53:19.6,M17179,M,299.2,308.8,1700,33.5,185,0,0,0,0,0,0
2321,39:19.6,H31734,H,299.2,308.8,1440,39.1,188,0,0,0,0,0,0
2322,47:19.6,M17181,M,299.2,308.8,1314,52.5,193,0,0,0,0,0,0
2323,55:19.6,L49502,L,299.2,308.7,1514,41.9,196,0,0,0,0,0,0
2324,01:19.6,M17183,M,299.2,308.7,1401,47,198,0,0,0,0,0,0
2325,26:19.6,L49504,L,299.3,308.8,1636,29.9,201,0,0,0,0,0,0
2326,43:19.6,L49505,L,299.3,308.8,1603,33.9,203,0,0,0,0,0,0
2327,13:19.6,M17186,M,299.4,308.7,1487,52.6,205,0,0,0,0,0,0
2328,04:19.6,M17187,M,299.3,308.7,1420,50.3,208,0,0,0,0,0,0
2329,11:19.6,L49508,L,299.3,308.7,1579,36.3,211,0,0,0,0,0,0
2330,24:19.6,L49509,L,299.3,308.7,1484,40.5,213,0,0,0,0,0,0
2331,50:19.6,M17190,M,299.3,308.7,1390,49.3,215,0,0,0,0,0,0
2332,54:19.6,L49511,L,299.3,308.6,1384,53.6,218,1,0,0,0,1,0
2333,05:19.6,L49512,L,299.2,308.5,1378,50.4,220,1,0,0,0,1,0
2334,26:19.6,L49513,L,299.2,308.5,1445,45.2,222,0,0,0,0,0,0
2335,12:19.6,L49514,L,299.2,308.4,1445,43.5,224,0,0,0,0,0,0
2336,11:19.6,L49515,L,299.2,308.4,1509,39.4,0,0,0,0,0,0,0
2337,21:19.6,L49516,L,299.2,308.4,1434,46.8,2,0,0,0,0,0,0
2338,57:19.6,L49517,L,299.2,308.4,1877,23.9,4,0,0,0,0,0,0
2339,51:19.6,L49518,L,299.3,308.3,1651,28,6,0,0,0,0,0,0
2340,22:19.6,L49519,L,299.2,308.2,1466,41.3,8,0,0,0,0,0,0
2341,59:19.6,L49520,L,299.1,308.1,1479,40.7,10,0,0,0,0,0,0
2342,26:19.6,L49521,L,299.1,308.2,1409,46.4,12,0,0,0,0,0,0
2343,52:19.6,M17202,M,299.2,308.2,1674,28.2,14,0,0,0,0,0,0
2344,13:19.6,L49523,L,299.1,308.3,1305,61.4,17,0,0,0,0,0,0
2345,08:19.6,M17204,M,299.2,308.3,1755,26.4,19,0,0,0,0,0,0
2346,31:19.6,L49525,L,299.2,308.4,1475,38.7,22,0,0,0,0,0,0
2347,24:19.6,L49526,L,299.2,308.4,1402,47.7,24,0,0,0,0,0,0
2348,55:19.6,L49527,L,299.2,308.3,1410,43,26,0,0,0,0,0,0
2349,23:19.6,L49528,L,299.2,308.4,1436,41.8,28,0,0,0,0,0,0
2350,00:19.6,M17209,M,299.3,308.5,1386,42.2,30,0,0,0,0,0,0
2351,15:19.6,L49530,L,299.3,308.6,1744,26.4,33,0,0,0,0,0,0
2352,57:19.6,L49531,L,299.2,308.4,1393,48.4,35,0,0,0,0,0,0
2353,56:19.6,M17212,M,299.3,308.5,1422,45.4,37,0,0,0,0,0,0
2354,32:19.6,L49533,L,299.2,308.4,1841,22.8,40,0,0,0,0,0,0
2355,49:19.6,L49534,L,299.3,308.6,1433,37.7,42,0,0,0,0,0,0
2356,46:19.6,M17215,M,299.3,308.5,1305,60.6,44,0,0,0,0,0,0
2357,10:19.6,H31770,H,299.3,308.6,1498,39.5,47,0,0,0,0,0,0
2358,51:19.6,L49537,L,299.3,308.5,1772,26.1,52,0,0,0,0,0,0
2359,55:19.6,M17218,M,299.2,308.4,1381,42.5,54,0,0,0,0,0,0
2360,15:19.6,L49539,L,299.3,308.5,1413,38.5,57,0,0,0,0,0,0
2361,02:19.6,H31774,H,299.2,308.4,1388,53.2,59,0,0,0,0,0,0
2362,09:19.6,M17221,M,299.2,308.6,1631,35.4,64,0,0,0,0,0,0
2363,07:19.6,H31776,H,299.3,308.6,1520,41.4,67,0,0,0,0,0,0
2364,52:19.6,L49543,L,299.3,308.5,1510,45.4,72,0,0,0,0,0,0
2365,27:19.6,L49544,L,299.2,308.5,1366,49.7,74,0,0,0,0,0,0
2366,16:19.6,L49545,L,299.4,308.5,1845,22.9,76,0,0,0,0,0,0
2367,26:19.6,L49546,L,299.3,308.5,1485,44.7,78,0,0,0,0,0,0
2368,32:19.6,M17227,M,299.3,308.5,1496,39.4,80,0,0,0,0,0,0
2369,57:19.6,M17228,M,299.3,308.4,1468,42.2,83,0,0,0,0,0,0
2370,56:19.6,M17229,M,299.2,308.4,1856,22.7,86,0,0,0,0,0,0
2371,08:19.6,L49550,L,299.2,308.4,1620,34.1,89,0,0,0,0,0,0
2372,28:19.6,L49551,L,299.3,308.5,1409,44.8,91,0,0,0,0,0,0
2373,04:19.6,M17232,M,299.3,308.5,1404,49.4,93,0,0,0,0,0,0
2374,16:19.6,L49553,L,299.2,308.4,1350,51.3,96,0,0,0,0,0,0
2375,24:19.6,M17234,M,299.2,308.4,1538,38,98,0,0,0,0,0,0
2376,28:19.6,M17235,M,299.2,308.4,1476,32.7,101,0,0,0,0,0,0
2377,18:19.6,M17236,M,299.2,308.3,1364,51.8,104,0,0,0,0,0,0
2378,09:19.6,M17237,M,299.2,308.3,1582,45.5,107,0,0,0,0,0,0
2379,33:19.6,L49558,L,299.1,308.2,1348,56.1,110,0,0,0,0,0,0
2380,20:19.6,H31793,H,299.1,308.2,1450,46.1,112,0,0,0,0,0,0
2381,59:19.6,L49560,L,299,308.1,1242,60.9,117,0,0,0,0,0,0
2382,58:19.6,L49561,L,299.1,308.2,1493,34.9,119,0,0,0,0,0,0
2383,00:19.6,L49562,L,299.1,308.3,1601,31.4,121,0,0,0,0,0,0
2384,46:19.6,L49563,L,299.1,308.2,1568,33.3,123,0,0,0,0,0,0
2385,24:19.6,M17244,M,299.1,308.3,1506,38,125,0,0,0,0,0,0
2386,56:19.6,L49565,L,299.1,308.3,1524,34.1,128,0,0,0,0,0,0
2387,23:19.6,L49566,L,299.1,308.4,1543,37.9,130,0,0,0,0,0,0
2388,22:19.6,M17247,M,299.2,308.5,1474,47.2,132,0,0,0,0,0,0
2389,14:19.6,M17248,M,299.2,308.5,1526,37.3,135,0,0,0,0,0,0
2390,59:19.6,L49569,L,299.2,308.5,1867,27,138,0,0,0,0,0,0
2391,07:19.6,L49570,L,299.2,308.5,1487,41.2,140,0,0,0,0,0,0
2392,24:19.6,L49571,L,299.2,308.4,1580,32.6,142,0,0,0,0,0,0
2393,19:19.6,L49572,L,299.2,308.5,1340,50,144,0,0,0,0,0,0
2394,14:19.6,L49573,L,299.2,308.5,1544,41.6,146,0,0,0,0,0,0
2395,02:19.6,L49574,L,299.2,308.5,1488,40.3,148,0,0,0,0,0,0
2396,26:19.6,M17255,M,299.2,308.5,1742,28.9,150,0,0,0,0,0,0
2397,36:19.6,M17256,M,299.1,308.5,1592,34.2,153,0,0,0,0,0,0
2398,08:19.6,L49577,L,299.2,308.6,1582,38.8,156,0,0,0,0,0,0
2399,00:19.6,L49578,L,299.2,308.5,1490,43.2,158,0,0,0,0,0,0
2400,08:19.6,M17259,M,299.2,308.5,1594,35.8,160,0,0,0,0,0,0
2401,27:19.6,H31814,H,299.2,308.6,1462,55,163,0,0,0,0,0,0
2402,53:19.6,M17261,M,299.2,308.6,1367,47.6,168,0,0,0,0,0,0
2403,03:19.6,L49582,L,299.2,308.7,1325,51,171,0,0,0,0,0,0
2404,05:19.6,H31817,H,299.2,308.7,1448,51.4,173,0,0,0,0,0,0
2405,32:19.6,M17264,M,299.1,308.7,2008,20.3,178,0,0,0,0,0,0
2406,16:19.6,L49585,L,299.1,308.7,1498,38.9,181,0,0,0,0,0,0
2407,20:19.6,L49586,L,299.1,308.6,1437,41.6,183,0,0,0,0,0,0
2408,17:19.6,M17267,M,299.1,308.6,1499,45.1,185,0,0,0,0,0,0
